"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0023.HK","2020-12-30",16.68,16.74,16.48,16.719999,376250,16.075657
"0023.HK","2020-12-31",16.700001,16.700001,16.700001,16.700001,0,16.056429
"0023.HK","2021-01-04",16.620001,16.74,16.459999,16.639999,381680,15.998739
"0023.HK","2021-01-05",16.959999,16.959999,16.4,16.639999,1274457,15.998739
"0023.HK","2021-01-06",16.4,17.040001,16.379999,17.040001,867921,16.383327
"0023.HK","2021-01-07",17.040001,17.18,16.66,17.1,1264000,16.441013
"0023.HK","2021-01-08",17.18,17.18,16.82,17,761806,16.344866
"0023.HK","2021-01-11",17.139999,17.139999,16.92,17,547285,16.344866
"0023.HK","2021-01-12",17,17,16.700001,16.860001,748420,16.210264
"0023.HK","2021-01-13",16.9,17,16.700001,16.879999,1070281,16.229492
"0023.HK","2021-01-14",16.879999,17.08,16.82,16.879999,677284,16.229492
"0023.HK","2021-01-15",16.42,17,16.42,16.959999,904440,16.306408
"0023.HK","2021-01-18",16.959999,16.959999,16.68,16.780001,620465,16.133347
"0023.HK","2021-01-19",16.780001,17.1,16.780001,17,1654843,16.344866
"0023.HK","2021-01-20",17,17.1,16.84,16.940001,1068780,16.28718
"0023.HK","2021-01-21",17.08,17.08,16.66,16.780001,826949,16.133347
"0023.HK","2021-01-22",16.780001,16.879999,16.639999,16.84,879104,16.191032
"0023.HK","2021-01-25",16.92,16.98,16.639999,16.68,838731,16.037199
"0023.HK","2021-01-26",16.9,16.9,16.42,16.66,575964,16.017969
"0023.HK","2021-01-27",16.76,16.860001,16.4,16.5,857184,15.864135
"0023.HK","2021-01-28",16.700001,16.799999,16.219999,16.799999,1379196,16.152573
"0023.HK","2021-01-29",16.799999,17,16.68,16.82,1234231,16.171803
