"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0019.HK","2019-12-31",72.900002,73.199997,72.199997,72.400002,911001,66.423004
"0019.HK","2020-01-02",72.400002,73.050003,72.050003,72.900002,842270,66.881721
"0019.HK","2020-01-03",73.199997,73.400002,72.400002,72.550003,2404298,66.560623
"0019.HK","2020-01-06",72.099998,72.550003,71.349998,71.800003,1517559,65.872528
"0019.HK","2020-01-07",71.75,72,71.400002,71.75,1962106,65.82666
"0019.HK","2020-01-08",70.5,71.099998,70.25,70.75,1131469,64.909218
"0019.HK","2020-01-09",71.25,72.699997,70.849998,72.349998,2167974,66.377129
"0019.HK","2020-01-10",72.349998,72.800003,72.099998,72.599998,837886,66.606491
"0019.HK","2020-01-13",73,74.800003,72.400002,74.75,1766494,68.578995
"0019.HK","2020-01-14",74.550003,75.199997,74.050003,75.050003,2136794,68.854233
"0019.HK","2020-01-15",74.75,75.199997,74.050003,75,1730687,68.808357
"0019.HK","2020-01-16",75.099998,76.300003,75,76.300003,2065910,70.001045
"0019.HK","2020-01-17",76.300003,77.150002,75.650002,76.5,1968410,70.184532
"0019.HK","2020-01-20",76.800003,76.800003,75.5,75.599998,1319219,69.358826
"0019.HK","2020-01-21",75.5,75.5,73.050003,73.050003,1890160,67.019341
"0019.HK","2020-01-22",72.599998,73.699997,72.400002,73.349998,1282332,67.294571
"0019.HK","2020-01-23",72.599998,73.699997,72.599998,72.849998,2867695,66.835854
"0019.HK","2020-01-24",72.599998,73.150002,72.599998,73,671846,66.973473
"0019.HK","2020-01-29",69.5,70.949997,69.5,70.599998,2967698,64.771599
"0019.HK","2020-01-30",71,71.150002,69.5,69.900002,2287072,64.129387
"0019.HK","2020-01-31",69.550003,70.900002,68.75,68.849998,2122132,63.166077
"0019.HK","2020-02-03",68.050003,68.800003,67.650002,67.900002,2414082,62.294502
"0019.HK","2020-02-04",69.150002,69.849998,68.25,68.5,2152846,62.844963
"0019.HK","2020-02-05",69.300003,70,68.800003,69.050003,1872559,63.349567
"0019.HK","2020-02-06",70,72.199997,69.300003,71.349998,1906228,65.459679
"0019.HK","2020-02-07",70.449997,72.400002,70.449997,71.949997,1655248,66.010147
"0019.HK","2020-02-10",71.5,71.900002,70.5,71.199997,2246000,65.322067
"0019.HK","2020-02-11",71.650002,73.449997,71.150002,72.550003,2031332,66.560623
"0019.HK","2020-02-12",72,73.349998,72,73,2251497,66.973473
"0019.HK","2020-02-13",73.199997,73.400002,72.300003,73.400002,932306,67.340446
"0019.HK","2020-02-14",73.800003,74.400002,73.300003,74.400002,1259736,68.257896
