"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0027.HK","2000-01-04",0.64,0.65,0.62,0.63,382000,0.569406
"0027.HK","2000-01-05",0.61,0.61,0.6,0.6,140000,0.542291
"0027.HK","2000-01-06",0.58,0.62,0.58,0.58,556000,0.524215
"0027.HK","2000-01-07",0.6,0.6,0.58,0.6,266000,0.542291
"0027.HK","2000-01-10",0.6,0.6,0.59,0.59,204000,0.533253
"0027.HK","2000-01-11",0.59,0.6,0.59,0.6,280000,0.542291
"0027.HK","2000-01-12",0.59,0.61,0.59,0.61,118500,0.55133
"0027.HK","2000-01-13",0.6,0.62,0.6,0.62,382000,0.560368
"0027.HK","2000-01-14",0.62,0.65,0.61,0.61,442000,0.55133
"0027.HK","2000-01-17",0.61,0.61,0.61,0.61,51000,0.55133
"0027.HK","2000-01-18",0.6,0.61,0.6,0.61,523781,0.55133
"0027.HK","2000-01-19",0.59,0.61,0.58,0.59,188096,0.533253
"0027.HK","2000-01-20",0.6,0.6,0.59,0.59,436000,0.533253
"0027.HK","2000-01-21",0.58,0.6,0.58,0.59,522000,0.533253
"0027.HK","2000-01-24",0.59,0.59,0.59,0.59,48000,0.533253
"0027.HK","2000-01-25",0.59,0.59,0.58,0.59,547312,0.533253
"0027.HK","2000-01-26",0.58,0.61,0.58,0.59,1190536,0.533253
"0027.HK","2000-01-27",0.59,0.62,0.59,0.6,1382086,0.542291
"0027.HK","2000-01-28",0.6,0.66,0.6,0.66,1174000,0.596521
"0027.HK","2000-01-31",0.63,0.63,0.62,0.62,272848,0.560368
"0027.HK","2000-02-01",0.65,0.66,0.63,0.63,794270,0.569406
"0027.HK","2000-02-02",0.64,0.66,0.63,0.66,1152000,0.596521
"0027.HK","2000-02-03",0.68,0.68,0.63,0.66,637490,0.596521
"0027.HK","2000-02-04",,,,,,
"0027.HK","2000-02-07",,,,,,
"0027.HK","2000-02-08",0.67,0.67,0.63,0.63,360000,0.569406
"0027.HK","2000-02-09",0.61,0.63,0.61,0.61,982040,0.55133
"0027.HK","2000-02-10",0.61,0.63,0.6,0.62,470965,0.560368
"0027.HK","2000-02-11",0.6,0.63,0.6,0.61,925166,0.55133
"0027.HK","2000-02-14",0.6,0.62,0.6,0.6,576417,0.542291
"0027.HK","2000-02-15",0.61,0.63,0.6,0.6,228500,0.542291
"0027.HK","2000-02-16",0.6,0.64,0.6,0.62,313792,0.560368
"0027.HK","2000-02-17",0.6,0.66,0.6,0.66,787846,0.596521
"0027.HK","2000-02-18",0.62,0.68,0.62,0.64,1393691,0.578444
"0027.HK","2000-02-21",0.62,0.7,0.62,0.66,1579788,0.596521
"0027.HK","2000-02-22",0.69,0.69,0.63,0.67,830472,0.605559
"0027.HK","2000-02-23",0.62,0.67,0.62,0.65,440667,0.587482
"0027.HK","2000-02-24",0.69,0.69,0.65,0.65,660000,0.587482
"0027.HK","2000-02-25",0.6,0.64,0.6,0.63,345000,0.569406
"0027.HK","2000-02-28",0.6,0.62,0.57,0.62,264000,0.560368
"0027.HK","2000-02-29",0.62,0.62,0.61,0.61,120000,0.55133
"0027.HK","2000-03-01",0.61,0.62,0.6,0.61,290417,0.55133
"0027.HK","2000-03-02",0.62,0.62,0.58,0.6,706147,0.542291
"0027.HK","2000-03-03",0.6,0.62,0.59,0.61,593848,0.55133
"0027.HK","2000-03-06",0.59,0.6,0.59,0.6,364000,0.542291
"0027.HK","2000-03-07",0.58,0.61,0.58,0.59,618000,0.533253
"0027.HK","2000-03-08",0.6,0.6,0.59,0.6,840000,0.542291
"0027.HK","2000-03-09",0.6,0.6,0.58,0.59,1770319,0.533253
"0027.HK","2000-03-10",0.59,0.59,0.55,0.57,562596,0.515177
"0027.HK","2000-03-13",0.58,0.59,0.57,0.59,217022,0.533253
"0027.HK","2000-03-14",0.58,0.59,0.58,0.59,240000,0.533253
"0027.HK","2000-03-15",0.55,0.57,0.55,0.57,367987,0.515177
"0027.HK","2000-03-16",0.56,0.56,0.55,0.56,488890,0.506139
"0027.HK","2000-03-17",0.57,0.57,0.56,0.56,264604,0.506139
"0027.HK","2000-03-20",0.58,0.58,0.56,0.57,534894,0.515177
"0027.HK","2000-03-21",0.58,0.58,0.56,0.56,314000,0.506139
"0027.HK","2000-03-22",0.57,0.65,0.57,0.65,683025,0.587482
"0027.HK","2000-03-23",0.61,0.62,0.6,0.61,528867,0.55133
"0027.HK","2000-03-24",0.62,0.65,0.61,0.65,914220,0.587482
"0027.HK","2000-03-27",0.6,0.63,0.6,0.63,345903,0.569406
"0027.HK","2000-03-28",0.64,0.64,0.61,0.63,393492,0.569406
"0027.HK","2000-03-29",0.6,0.61,0.6,0.61,191944,0.55133
"0027.HK","2000-03-30",0.63,0.63,0.6,0.6,331133,0.542291
"0027.HK","2000-03-31",0.6,0.6,0.6,0.6,10000,0.542291
"0027.HK","2000-04-03",0.61,0.61,0.58,0.58,316000,0.524215
"0027.HK","2000-04-04",,,,,,
"0027.HK","2000-04-05",0.58,0.58,0.57,0.57,45000,0.515177
"0027.HK","2000-04-06",0.57,0.57,0.57,0.57,58000,0.515177
"0027.HK","2000-04-07",0.58,0.58,0.58,0.58,42000,0.524215
"0027.HK","2000-04-10",0.57,0.58,0.56,0.57,281124,0.515177
"0027.HK","2000-04-11",0.55,0.57,0.55,0.57,136500,0.515177
"0027.HK","2000-04-12",0.57,0.57,0.57,0.57,174488,0.515177
"0027.HK","2000-04-13",0.56,0.56,0.56,0.56,10000,0.506139
"0027.HK","2000-04-14",0.55,0.57,0.55,0.57,240477,0.515177
"0027.HK","2000-04-17",,,,,,
"0027.HK","2000-04-18",,,,,,
"0027.HK","2000-04-19",0.55,0.56,0.55,0.56,98916,0.506139
"0027.HK","2000-04-20",0.56,0.56,0.5,0.5,1213332,0.451909
"0027.HK","2000-04-21",,,,,,
"0027.HK","2000-04-24",,,,,,
"0027.HK","2000-04-25",0.51,0.51,0.51,0.51,10000,0.460948
"0027.HK","2000-04-26",0.5,0.53,0.5,0.51,332000,0.460948
"0027.HK","2000-04-27",0.51,0.51,0.51,0.51,150000,0.460948
"0027.HK","2000-04-28",0.51,0.51,0.5,0.51,174000,0.460948
"0027.HK","2000-05-01",,,,,,
"0027.HK","2000-05-02",0.53,0.54,0.52,0.52,260894,0.469986
"0027.HK","2000-05-03",0.52,0.52,0.52,0.52,90750,0.469986
"0027.HK","2000-05-04",0.53,0.56,0.53,0.56,226000,0.506139
"0027.HK","2000-05-05",0.53,0.56,0.53,0.55,468500,0.4971
"0027.HK","2000-05-08",0.53,0.54,0.53,0.54,350000,0.488062
"0027.HK","2000-05-09",,,,,,
"0027.HK","2000-05-10",0.6,0.6,0.54,0.54,850000,0.488062
"0027.HK","2000-05-11",,,,,,
"0027.HK","2000-05-12",0.55,0.57,0.53,0.57,439750,0.515177
"0027.HK","2000-05-15",0.58,0.6,0.56,0.56,752894,0.506139
"0027.HK","2000-05-16",0.6,0.6,0.56,0.56,420000,0.506139
"0027.HK","2000-05-17",0.58,0.6,0.58,0.59,938035,0.533253
"0027.HK","2000-05-18",0.59,0.59,0.56,0.56,47407,0.506139
"0027.HK","2000-05-19",0.56,0.58,0.56,0.58,86000,0.524215
"0027.HK","2000-05-22",0.57,0.58,0.57,0.58,75767,0.524215
"0027.HK","2000-05-23",0.58,0.58,0.58,0.58,70500,0.524215
"0027.HK","2000-05-24",0.57,0.57,0.56,0.57,216000,0.515177
"0027.HK","2000-05-25",0.57,0.57,0.55,0.56,444660,0.506139
"0027.HK","2000-05-26",0.55,0.56,0.55,0.55,130801,0.4971
"0027.HK","2000-05-29",,,,,,
"0027.HK","2000-05-30",,,,,,
"0027.HK","2000-05-31",0.58,0.58,0.55,0.56,360000,0.506139
"0027.HK","2000-06-01",0.55,0.57,0.55,0.57,52000,0.515177
"0027.HK","2000-06-02",0.58,0.58,0.56,0.58,236000,0.524215
"0027.HK","2000-06-05",0.56,0.58,0.56,0.58,364500,0.524215
"0027.HK","2000-06-06",,,,,,
"0027.HK","2000-06-07",0.6,0.62,0.6,0.61,1134000,0.55133
"0027.HK","2000-06-08",0.59,0.59,0.59,0.59,20000,0.533253
"0027.HK","2000-06-09",0.59,0.61,0.59,0.61,411580,0.55133
"0027.HK","2000-06-12",0.61,0.61,0.6,0.61,46000,0.55133
"0027.HK","2000-06-13",0.6,0.6,0.59,0.6,120000,0.542291
"0027.HK","2000-06-14",0.62,0.62,0.6,0.6,276596,0.542291
"0027.HK","2000-06-15",0.58,0.58,0.55,0.56,267250,0.506139
"0027.HK","2000-06-16",0.55,0.58,0.55,0.56,50000,0.506139
"0027.HK","2000-06-19",0.56,0.56,0.56,0.56,310000,0.506139
"0027.HK","2000-06-20",0.56,0.57,0.56,0.56,440311,0.506139
