"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0014.HK","2019-12-31",30.549999,30.700001,30.25,30.549999,1041135,27.702581
"0014.HK","2020-01-02",30.549999,31,30.450001,30.700001,710816,27.838602
"0014.HK","2020-01-03",30.9,31.200001,30.700001,31,2332729,28.110638
"0014.HK","2020-01-06",30.950001,31.35,30.700001,30.9,1595362,28.019958
"0014.HK","2020-01-07",31.1,31.200001,30.75,30.9,1393589,28.019958
"0014.HK","2020-01-08",30.5,31,30.35,30.799999,1490908,27.929279
"0014.HK","2020-01-09",30.799999,30.799999,29.5,29.700001,5844797,26.931807
"0014.HK","2020-01-10",29.75,30,29.6,29.85,2816365,27.067825
"0014.HK","2020-01-13",29.85,30.35,29.700001,30.15,1370304,27.339865
"0014.HK","2020-01-14",30.15,30.299999,30,30.200001,2097373,27.385202
"0014.HK","2020-01-15",30.299999,30.85,30.15,30.85,2518014,27.974621
"0014.HK","2020-01-16",30.950001,31.549999,30.950001,31.5,2593686,28.564035
"0014.HK","2020-01-17",31.700001,31.799999,31.15,31.6,1620950,28.654716
"0014.HK","2020-01-20",31.65,32.099998,31.5,31.85,1992182,28.881416
"0014.HK","2020-01-21",31.75,31.75,30.15,30.299999,2680459,27.475882
"0014.HK","2020-01-22",30.200001,30.299999,29.85,30.1,1852727,27.294523
"0014.HK","2020-01-23",30.049999,30.200001,29.85,30.15,1994798,27.339865
"0014.HK","2020-01-24",29.9,30.25,29.85,30.200001,705000,27.385202
"0014.HK","2020-01-29",29.5,29.75,28.85,29.700001,3092166,26.931807
"0014.HK","2020-01-30",29.4,29.9,29.200001,29.65,5596568,26.886465
"0014.HK","2020-01-31",29.6,30.450001,29.299999,29.299999,7288306,26.569088
"0014.HK","2020-02-03",29,29.9,28.85,29.1,3500925,26.38773
"0014.HK","2020-02-04",29.4,29.950001,29.1,29.15,1956927,26.433067
"0014.HK","2020-02-05",29.450001,29.5,29.049999,29.25,1991189,26.523748
"0014.HK","2020-02-06",29.450001,30.35,29.450001,30.200001,1336216,27.385202
"0014.HK","2020-02-07",29.9,30.6,29.9,30.549999,2508449,27.702581
"0014.HK","2020-02-10",30.200001,30.5,29.4,29.700001,2833700,26.931807
"0014.HK","2020-02-11",29.5,30,29.450001,29.65,2601416,26.886465
"0014.HK","2020-02-12",29.9,30.200001,29.549999,29.799999,1360690,27.022484
"0014.HK","2020-02-13",29.700001,30,29.549999,29.75,1170087,26.977146
"0014.HK","2020-02-14",29.6,30.049999,29.6,29.950001,2478427,27.158503
"0014.HK","2020-02-17",29.799999,30.4,29.799999,29.950001,315898,27.158503
"0014.HK","2020-02-18",29.950001,30.049999,29.4,29.6,1242041,26.841125
"0014.HK","2020-02-19",29.5,29.799999,29.35,29.6,946628,26.841125
"0014.HK","2020-02-20",29.549999,29.6,28.9,29.549999,2432208,26.795784
"0014.HK","2020-02-21",29.299999,29.6,29.200001,29.25,1937957,26.523748
"0014.HK","2020-02-24",29.15,29.200001,28.4,28.4,2142688,25.752972
"0014.HK","2020-02-25",28.35,28.65,28.15,28.35,1906570,25.707632
"0014.HK","2020-02-26",28.35,28.75,28.1,28.549999,1545550,25.88899
"0014.HK","2020-02-27",28.5,28.75,28.5,28.549999,1181321,25.88899
"0014.HK","2020-02-28",28.049999,28.299999,28,28.1,2859686,25.480932
"0014.HK","2020-03-02",27.9,28.299999,27.799999,28.200001,2209762,25.571615
"0014.HK","2020-03-03",28.299999,28.65,28.25,28.5,1994954,25.843651
"0014.HK","2020-03-04",27.5,27.5,26.9,27.1,1936381,25.62616
"0014.HK","2020-03-05",27.299999,27.75,27.15,27.65,2215242,26.146248
"0014.HK","2020-03-06",27.549999,27.549999,27,27,1046144,25.531599
"0014.HK","2020-03-09",27,27,24.9,25.25,4324438,23.876774
"0014.HK","2020-03-10",25.5,25.9,25.049999,25.799999,2493938,24.39686
"0014.HK","2020-03-11",25.950001,26.549999,25.799999,26.299999,2288388,24.869669
"0014.HK","2020-03-12",26.200001,26.200001,25.299999,25.299999,1275852,23.924053
"0014.HK","2020-03-13",25.200001,25.200001,24.049999,24.9,3461253,23.545809
"0014.HK","2020-03-16",24.299999,24.799999,23.9,23.950001,2583850,22.647474
"0014.HK","2020-03-17",24,24,24,24,0,22.694754
"0014.HK","2020-03-18",24.299999,25.200001,23.25,23.4,3154688,22.127386
"0014.HK","2020-03-19",23.1,23.450001,21.25,22.25,3666882,21.039928
"0014.HK","2020-03-20",22.299999,23.25,22.200001,23.25,2786390,21.985544
