"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0017.HK","2020-12-30",36.099998,36.299999,35.950001,36.299999,3831084,34.242699
"0017.HK","2020-12-31",36.200001,36.200001,36.200001,36.200001,0,34.148369
"0017.HK","2021-01-04",36.150002,36.799999,36.150002,36.799999,3558516,34.714359
"0017.HK","2021-01-05",36.700001,37.049999,36.200001,37.049999,3797593,34.950191
"0017.HK","2021-01-06",37.099998,37.299999,36.299999,36.849998,5596354,34.761528
"0017.HK","2021-01-07",36.549999,37.299999,36.450001,36.5,3257478,34.431366
"0017.HK","2021-01-08",36.549999,36.700001,36,36.549999,2959292,34.478531
"0017.HK","2021-01-11",36.599998,36.650002,36.099998,36.400002,3366479,34.337036
"0017.HK","2021-01-12",36.400002,36.900002,36.200001,36.549999,2336309,34.478531
"0017.HK","2021-01-13",36.549999,36.849998,36.349998,36.75,3333384,34.667194
"0017.HK","2021-01-14",36.799999,36.900002,36.099998,36.349998,3751696,34.289867
"0017.HK","2021-01-15",36.5,36.599998,36.200001,36.349998,2418201,34.289867
"0017.HK","2021-01-18",36.299999,36.700001,36.099998,36.299999,2119173,34.242699
"0017.HK","2021-01-19",36.299999,37.549999,36.200001,37.099998,8085861,34.99736
"0017.HK","2021-01-20",37.400002,37.5,37,37.200001,3749641,35.091694
"0017.HK","2021-01-21",37.450001,37.700001,36.849998,37.5,6023251,35.374691
"0017.HK","2021-01-22",37.5,37.799999,36.700001,37.099998,4726123,34.99736
"0017.HK","2021-01-25",37.150002,37.25,36.400002,36.75,4164433,34.667194
"0017.HK","2021-01-26",36.75,37,36.299999,36.900002,2297619,34.808697
"0017.HK","2021-01-27",37.099998,37.099998,36.400002,36.900002,3292160,34.808697
"0017.HK","2021-01-28",36.900002,36.900002,36.049999,36.5,4192203,34.431366
"0017.HK","2021-01-29",36.5,36.5,35.650002,36.049999,7480682,34.006866
