"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0010.HK","2020-12-30",19,19.360001,18.940001,19.24,318000,18.435093
"0010.HK","2020-12-31",19.34,19.34,19.34,19.34,0,18.53091
"0010.HK","2021-01-04",19.299999,19.280001,18.959999,18.959999,1085000,18.166807
"0010.HK","2021-01-05",19.02,19.24,18.74,19.219999,1685030,18.41593
"0010.HK","2021-01-06",19,19.32,19,19.24,615547,18.435093
"0010.HK","2021-01-07",19.32,19.32,18.82,18.940001,475000,18.147644
"0010.HK","2021-01-08",19.120001,19.120001,18.879999,19.02,283000,18.224298
"0010.HK","2021-01-11",18.959999,19.16,18.9,19.040001,543190,18.243462
"0010.HK","2021-01-12",19.200001,19.74,19.120001,19.6,895058,18.780033
"0010.HK","2021-01-13",19.700001,20.200001,19.5,20,2075825,19.1633
"0010.HK","2021-01-14",20.200001,20.299999,19.82,20.1,726596,19.259115
"0010.HK","2021-01-15",19.84,20.6,19.700001,20.200001,1321000,19.354933
"0010.HK","2021-01-18",20.1,20.65,19.9,20.1,647000,19.259115
"0010.HK","2021-01-19",20.15,20.75,19.98,20.549999,670058,19.690289
"0010.HK","2021-01-20",20.549999,21.049999,20.549999,20.950001,908058,20.073557
"0010.HK","2021-01-21",21,21.049999,20.799999,21,820000,20.121466
"0010.HK","2021-01-22",21,21,20.450001,20.65,537000,19.786106
"0010.HK","2021-01-25",20.700001,20.700001,20.1,20.5,788058,19.642382
"0010.HK","2021-01-26",20.200001,20.450001,20.049999,20.450001,1726896,19.594475
"0010.HK","2021-01-27",20.700001,21.6,20.700001,21.450001,2060804,20.552639
"0010.HK","2021-01-28",21.450001,21.450001,19.82,20,2722058,19.1633
"0010.HK","2021-01-29",20,20.450001,19.6,19.66,1726000,18.837524
