"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0005.HK","2019-12-31",60.849998,61,60.5,60.849998,6998814,58.397949
"0005.HK","2020-01-02",60.849998,60.950001,60.599998,60.900002,14629077,58.445934
"0005.HK","2020-01-03",60.900002,61.200001,60.25,60.400002,14419537,57.966084
"0005.HK","2020-01-06",60.099998,60.400002,59.799999,60,13809308,57.582199
"0005.HK","2020-01-07",60.200001,60.299999,59.799999,59.900002,8818594,57.486233
"0005.HK","2020-01-08",59.299999,59.400002,58.849998,59.299999,16826669,56.910408
"0005.HK","2020-01-09",59.549999,59.900002,59.549999,59.849998,17802374,57.438248
"0005.HK","2020-01-10",59.950001,60.049999,59.75,59.849998,19011475,57.438248
"0005.HK","2020-01-13",59.5,60.299999,59.5,59.950001,40492594,57.534218
"0005.HK","2020-01-14",59.799999,60,59.650002,59.75,19350077,57.342278
"0005.HK","2020-01-15",59.599998,59.950001,59.599998,59.799999,11324313,57.390259
"0005.HK","2020-01-16",59.799999,60.299999,59.75,59.900002,12528971,57.486233
"0005.HK","2020-01-17",59.849998,60.400002,59.849998,60.150002,12045168,57.726158
"0005.HK","2020-01-20",59.900002,60.25,59.900002,59.950001,11801544,57.534218
"0005.HK","2020-01-21",59.349998,59.799999,59.150002,59.150002,23520201,56.766453
"0005.HK","2020-01-22",59,59.5,59,59.299999,13123069,56.910408
"0005.HK","2020-01-23",58.950001,59.299999,58.700001,58.950001,22887881,56.574512
"0005.HK","2020-01-24",58.650002,59,58.599998,58.75,6897204,56.382568
"0005.HK","2020-01-29",57.150002,57.900002,57.099998,57.549999,35228942,55.230927
"0005.HK","2020-01-30",57.200001,57.400002,56.700001,56.700001,32487044,54.41518
"0005.HK","2020-01-31",57.200001,57.299999,56.849998,56.849998,23220130,54.559132
"0005.HK","2020-02-03",56.349998,56.75,56.099998,56.5,26826542,54.22324
"0005.HK","2020-02-04",56,56.849998,56,56.599998,24510379,54.319206
"0005.HK","2020-02-05",56.299999,56.799999,56.299999,56.799999,25450085,54.51115
"0005.HK","2020-02-06",57.799999,58.25,57.200001,57.900002,21438723,55.566826
"0005.HK","2020-02-07",57.450001,57.950001,57.450001,57.799999,16166118,55.470852
"0005.HK","2020-02-10",57.849998,58.700001,57.75,58.099998,21510391,55.758762
"0005.HK","2020-02-11",58.200001,58.900002,58.200001,58.650002,13625708,56.286602
"0005.HK","2020-02-12",59.049999,59.599998,58.900002,59.349998,20911601,56.958393
"0005.HK","2020-02-13",59.75,59.900002,59.299999,59.450001,20939325,57.054367
"0005.HK","2020-02-14",59.5,59.900002,59.349998,59.650002,14762829,57.246307
"0005.HK","2020-02-17",59.150002,59.599998,59,59.400002,20379817,57.006382
"0005.HK","2020-02-18",59.349998,59.349998,57.5,57.75,49578379,55.422867
"0005.HK","2020-02-19",56.25,57.25,56.200001,57,69758711,54.703091
"0005.HK","2020-02-20",56.799999,57.099998,56.599998,56.799999,47355008,54.51115
"0005.HK","2020-02-21",56.5,57,56.5,56.650002,41477293,54.367195
"0005.HK","2020-02-24",56.650002,56.799999,56.5,56.5,49917796,54.22324
"0005.HK","2020-02-25",56,56.349998,56,56.049999,47023549,53.79137
"0005.HK","2020-02-26",55.450001,55.849998,55.349998,55.599998,88500751,53.359505
"0005.HK","2020-02-27",54.799999,54.799999,54.200001,54.400002,47341944,52.4058
"0005.HK","2020-02-28",53.349998,53.400002,53,53.150002,68658071,51.201622
"0005.HK","2020-03-02",52.5,52.950001,52.5,52.799999,45360511,50.864449
"0005.HK","2020-03-03",53,53.099998,52.549999,52.549999,45432000,50.623615
"0005.HK","2020-03-04",51.75,51.950001,50.799999,51.349998,78906347,49.467602
"0005.HK","2020-03-05",51.549999,52.099998,51.5,51.799999,53217412,49.901108
"0005.HK","2020-03-06",51.150002,51.150002,50.549999,50.650002,106618709,48.793266
"0005.HK","2020-03-09",49,49.549999,48.599998,48.75,107572382,46.962914
"0005.HK","2020-03-10",48.400002,49.549999,48.400002,48.900002,69125634,47.107418
"0005.HK","2020-03-11",49.200001,49.200001,48.599998,48.650002,54556159,46.866585
"0005.HK","2020-03-12",48,48,46.5,46.650002,93238456,44.939899
"0005.HK","2020-03-13",42,46.099998,42,45.700001,127327773,44.024723
"0005.HK","2020-03-16",44,44.75,43.599998,43.799999,91411722,42.194374
"0005.HK","2020-03-17",45,45.5,43.849998,44.950001,61904936,43.302216
"0005.HK","2020-03-18",45.200001,46.5,44.150002,44.549999,63302201,42.916878
"0005.HK","2020-03-19",44.200001,44.900002,43.5,44.599998,77249632,42.965046
"0005.HK","2020-03-20",44.950001,47,44.950001,47,54043425,45.277065
"0005.HK","2020-03-23",44.75,44.849998,43.849998,44.200001,64238228,42.579712
"0005.HK","2020-03-24",45,45.200001,44.450001,45.099998,35692754,43.446716
"0005.HK","2020-03-25",46.099998,46.599998,45,46.299999,46847802,44.60273
"0005.HK","2020-03-26",45.950001,45.950001,45.049999,45.700001,29685401,44.024723
"0005.HK","2020-03-27",46,46.150002,45.099998,45.400002,38499002,43.735722
"0005.HK","2020-03-30",44.799999,45.150002,44.099998,44.5,51712032,42.868713
"0005.HK","2020-03-31",44.75,44.900002,43.950001,44.150002,34812410,42.531544
"0005.HK","2020-04-01",41,41.700001,39.799999,39.950001,212365103,38.485508
"0005.HK","2020-04-02",38.799999,39.200001,37.799999,38.900002,120204721,37.473999
"0005.HK","2020-04-03",38,38.299999,37.599998,37.900002,90173250,36.510658
"0005.HK","2020-04-06",38.5,39.200001,38.049999,38.950001,61129889,37.522167
"0005.HK","2020-04-07",39.799999,40.299999,39.200001,40.150002,74051605,38.678177
"0005.HK","2020-04-08",40.150002,41,39.900002,39.900002,48475468,38.437344
"0005.HK","2020-04-09",40.450001,41.049999,40.200001,41,40473133,39.497017
"0005.HK","2020-04-14",41,41.900002,40.849998,41.450001,36916865,39.930523
"0005.HK","2020-04-15",41.299999,41.75,40.599998,40.599998,29855944,39.111679
"0005.HK","2020-04-16",39.75,39.950001,39.349998,39.700001,37385637,38.244671
"0005.HK","2020-04-17",39.799999,40.299999,39.450001,39.5,52045136,38.052006
"0005.HK","2020-04-20",40.200001,40.599998,39.799999,40.049999,30234010,38.581841
"0005.HK","2020-04-21",39.799999,39.950001,39.049999,39.150002,26649501,37.714836
"0005.HK","2020-04-22",38.450001,38.950001,38.349998,38.849998,30535516,37.425831
"0005.HK","2020-04-23",38.799999,39,38.450001,38.700001,16392712,37.28133
"0005.HK","2020-04-24",38.5,39.150002,38.5,38.75,15509158,37.329498
"0005.HK","2020-04-27",38.950001,39.650002,38.799999,39.5,29008804,38.052006
"0005.HK","2020-04-28",40.099998,40.400002,39.049999,39.950001,54166077,38.485508
"0005.HK","2020-04-29",40.599998,40.75,40.150002,40.25,34078050,38.774513
"0005.HK","2020-05-04",39,39,38.599998,38.599998,53885337,37.184994
"0005.HK","2020-05-05",38.599998,39.200001,38.299999,39,24186602,37.570332
"0005.HK","2020-05-06",38.5,39.150002,38.5,39,32638886,37.570332
"0005.HK","2020-05-07",38.700001,39,38.549999,38.849998,23315862,37.425831
"0005.HK","2020-05-08",39.299999,39.75,39.150002,39.549999,19639628,38.10017
"0005.HK","2020-05-11",39.849998,40.450001,39.799999,40.049999,38970672,38.581841
"0005.HK","2020-05-12",39.200001,39.5,38.849998,39.299999,30960477,37.859333
"0005.HK","2020-05-13",39,39.450001,38.700001,38.900002,30665368,37.473999
"0005.HK","2020-05-14",38.5,38.549999,38.049999,38.200001,42920349,36.79966
"0005.HK","2020-05-15",38.25,38.299999,38,38.099998,23336593,36.703323
"0005.HK","2020-05-18",38,38.200001,37.799999,38.200001,25621993,36.79966
"0005.HK","2020-05-19",39.349998,39.650002,39.099998,39.450001,43427634,38.003834
"0005.HK","2020-05-20",39.099998,39.200001,38.400002,38.450001,28961827,37.040497
"0005.HK","2020-05-21",39,39,38.5,38.5,16663308,37.088661
"0005.HK","2020-05-22",37.599998,37.700001,35.450001,35.849998,122796430,34.535805
"0005.HK","2020-05-25",35.549999,35.799999,35,35.700001,48071226,34.391308
"0005.HK","2020-05-26",36,37.099998,35.799999,36.900002,33450161,35.547318
"0005.HK","2020-05-27",37.299999,37.5,36.299999,37.349998,42822281,35.980816
"0005.HK","2020-05-28",37.5,38.200001,36.299999,37,56105691,35.64365
"0005.HK","2020-05-29",36.299999,36.450001,35.849998,35.849998,41062941,34.535805
"0005.HK","2020-06-01",36.150002,36.950001,36.150002,36.599998,50234471,35.258312
"0005.HK","2020-06-02",36.599998,37.200001,36.5,37.200001,35840240,35.836319
"0005.HK","2020-06-03",37.549999,38.200001,37.5,38.150002,53534767,36.751492
"0005.HK","2020-06-04",38.900002,39.200001,38.5,38.849998,55254193,37.425831
"0005.HK","2020-06-05",39.200001,40.599998,38.950001,40.5,153403300,39.015343
"0005.HK","2020-06-08",41.099998,41.400002,40.450001,41,102483973,39.497017
"0005.HK","2020-06-09",41.200001,41.200001,40.150002,40.349998,50714655,38.870842
"0005.HK","2020-06-10",40,40.400002,39.549999,39.75,37035656,38.292839
"0005.HK","2020-06-11",39.099998,39.400002,37.849998,37.849998,49782928,36.462486
"0005.HK","2020-06-12",36.5,37.349998,36.400002,37.299999,57848137,35.932652
"0005.HK","2020-06-15",36.599998,37.200001,36.299999,36.5,46541938,35.16198
