"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0019.HK","2020-12-30",43,43.549999,42.900002,43.5,774073,41.929695
"0019.HK","2020-12-31",43.150002,43.150002,43.150002,43.150002,0,41.592331
"0019.HK","2021-01-04",43.150002,44.599998,42.599998,44.450001,1565268,42.845402
"0019.HK","2021-01-05",44.450001,45.950001,43.549999,45.950001,1834987,44.291252
"0019.HK","2021-01-06",46,46.099998,45.5,46.049999,1628694,44.387638
"0019.HK","2021-01-07",46.799999,46.799999,45.549999,46,1700433,44.339447
"0019.HK","2021-01-08",46.299999,46.299999,45.200001,46.25,1248762,44.580421
"0019.HK","2021-01-11",46.599998,47,45.849998,46,1235991,44.339447
"0019.HK","2021-01-12",46,47.400002,46,47.25,1292604,45.544323
"0019.HK","2021-01-13",47.349998,48.450001,47.099998,48,1384436,46.267246
"0019.HK","2021-01-14",48.950001,49.799999,48.099998,48.75,3652228,46.990173
"0019.HK","2021-01-15",49.099998,49.450001,47.599998,48.299999,2564978,46.556419
"0019.HK","2021-01-18",48.200001,49.150002,48,49,1364863,47.231148
"0019.HK","2021-01-19",49.650002,50.349998,49.150002,50.049999,1988562,48.243248
"0019.HK","2021-01-20",49.599998,50.200001,49.099998,50.099998,2159108,48.291439
"0019.HK","2021-01-21",50,51.700001,49.75,51.25,2378385,49.399925
"0019.HK","2021-01-22",50.799999,51,49.200001,49.5,3178808,47.7131
"0019.HK","2021-01-25",49.549999,50.400002,49.349998,49.849998,3214289,48.050465
"0019.HK","2021-01-26",49.650002,50.200001,49.200001,49.650002,1452711,47.857689
"0019.HK","2021-01-27",49.650002,50.5,49.400002,50.200001,1279711,48.387833
"0019.HK","2021-01-28",49.849998,50,48.599998,49.400002,2298541,47.616711
"0019.HK","2021-01-29",49.400002,49.400002,48,48.549999,2321965,46.797398
