"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0005.HK","2020-12-30",40,40.799999,39.700001,40.599998,19366003,39.111675
"0005.HK","2020-12-31",40.650002,40.650002,40.650002,40.650002,0,39.159847
"0005.HK","2021-01-04",40.299999,40.599998,39.900002,40.450001,20433690,38.967178
"0005.HK","2021-01-05",40,40.549999,39.75,40.150002,17133338,38.678177
"0005.HK","2021-01-06",40.150002,41.75,39.799999,41.5,37778767,39.978687
"0005.HK","2021-01-07",43.5,43.799999,42.849998,43.400002,71074555,41.80904
"0005.HK","2021-01-08",43.700001,43.700001,42.549999,43.400002,36759304,41.80904
"0005.HK","2021-01-11",43.049999,43.25,42.5,43,20501368,41.423702
"0005.HK","2021-01-12",42.799999,43.400002,42.75,43.25,20905160,41.664536
"0005.HK","2021-01-13",43.25,43.400002,42.549999,42.75,29411073,41.182865
"0005.HK","2021-01-14",42.650002,43.049999,42.099998,43,19806325,41.423702
"0005.HK","2021-01-15",43.150002,43.299999,42.700001,42.950001,24016989,41.375534
"0005.HK","2021-01-18",42.299999,42.299999,41.599998,42.049999,35136246,40.508526
"0005.HK","2021-01-19",42.200001,43.900002,42.200001,43.799999,55904213,42.194374
"0005.HK","2021-01-20",43.349998,43.950001,43.049999,43.25,29536761,41.664536
"0005.HK","2021-01-21",43.400002,44.799999,43.299999,44.349998,58585221,42.724209
"0005.HK","2021-01-22",44.25,44.299999,43.049999,43.200001,26850952,41.616367
"0005.HK","2021-01-25",43.349998,43.400002,42.5,42.799999,22936873,41.23103
"0005.HK","2021-01-26",42.400002,42.799999,41.900002,42.200001,23091145,40.653027
"0005.HK","2021-01-27",42.75,43.400002,42.299999,42.75,19910229,41.182865
"0005.HK","2021-01-28",42.299999,42.450001,41.349998,41.549999,36935168,40.026852
"0005.HK","2021-01-29",41.599998,41.900002,40.799999,40.950001,30804534,39.448849
