"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0003.HK","2020-12-30",10.95238,11.085714,10.87619,11.085714,17995556,10.781456
"0003.HK","2020-12-31",10.990476,10.990476,10.990476,10.990476,0,10.688831
"0003.HK","2021-01-04",11.047619,11.2,11.047619,11.142857,15710542,10.83703
"0003.HK","2021-01-05",11.161904,11.27619,11.123809,11.27619,27643925,10.966703
"0003.HK","2021-01-06",11.180952,11.27619,11.104761,11.142857,17152586,10.83703
"0003.HK","2021-01-07",11.238095,11.238095,10.990476,11.009523,18538276,10.707356
"0003.HK","2021-01-08",11.047619,11.047619,10.914285,11.047619,22003490,10.744406
"0003.HK","2021-01-11",11.142857,11.2,10.95238,10.971428,16614782,10.670306
"0003.HK","2021-01-12",10.990476,10.990476,10.87619,10.914285,21231443,10.614731
"0003.HK","2021-01-13",10.838095,10.895238,10.685714,10.8,37271444,10.503584
"0003.HK","2021-01-14",10.761904,10.819047,10.704761,10.780952,30573442,10.485059
"0003.HK","2021-01-15",10.742857,10.838095,10.742857,10.742857,21499561,10.448009
"0003.HK","2021-01-18",10.761904,10.8,10.685714,10.704761,18828444,10.410958
"0003.HK","2021-01-19",10.742857,10.838095,10.666666,10.761904,39966816,10.466533
"0003.HK","2021-01-20",10.761904,10.761904,10.628571,10.628571,161195031,10.336859
"0003.HK","2021-01-21",10.723809,10.780952,10.628571,10.761904,26319675,10.466533
"0003.HK","2021-01-22",10.742857,10.857142,10.704761,10.742857,20854096,10.448009
"0003.HK","2021-01-25",10.761904,10.819047,10.571428,10.628571,22855684,10.336859
"0003.HK","2021-01-26",10.647619,10.647619,10.55238,10.609523,22759993,10.318334
"0003.HK","2021-01-27",10.666666,10.742857,10.609523,10.628571,19025513,10.336859
"0003.HK","2021-01-28",10.590476,10.704761,10.533333,10.666666,32578095,10.373909
"0003.HK","2021-01-29",10.590476,10.666666,10.514285,10.609523,40552917,10.318334
