"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0006.HK","2019-12-31",57.450001,57.5,57,57,1183307,50.729462
"0006.HK","2020-01-02",57.049999,57.299999,56.799999,57.150002,1531738,50.862957
"0006.HK","2020-01-03",57.349998,57.549999,56.799999,57.25,1404123,50.951962
"0006.HK","2020-01-06",57.349998,57.349998,56.900002,57.25,1726687,50.951962
"0006.HK","2020-01-07",57.75,57.75,57.200001,57.75,2414742,51.396954
"0006.HK","2020-01-08",56.950001,57.700001,56.950001,57.599998,2591125,51.263451
"0006.HK","2020-01-09",57.349998,57.950001,57.349998,57.75,1698358,51.396954
"0006.HK","2020-01-10",57.900002,57.900002,57.650002,57.799999,2220212,51.441448
"0006.HK","2020-01-13",57.799999,58.400002,57.799999,58.400002,2555378,51.975449
"0006.HK","2020-01-14",58.5,58.5,58.049999,58.5,2350915,52.064445
"0006.HK","2020-01-15",58.299999,58.349998,58.099998,58.299999,1864083,51.886444
"0006.HK","2020-01-16",58.400002,58.450001,58,58.25,1396127,51.841949
"0006.HK","2020-01-17",58.349998,58.400002,57.799999,58.200001,2173144,51.797451
"0006.HK","2020-01-20",57.799999,58.299999,57.799999,57.950001,1391357,51.574951
"0006.HK","2020-01-21",57.5,57.700001,57.099998,57.25,1616938,50.951962
"0006.HK","2020-01-22",57.299999,57.849998,57.25,57.849998,2059174,51.48595
"0006.HK","2020-01-23",57.25,57.549999,57,57.549999,1866013,51.218948
"0006.HK","2020-01-24",57.5,57.75,57.25,57.549999,695554,51.218948
"0006.HK","2020-01-29",55,57.200001,55,57,2711135,50.729462
"0006.HK","2020-01-30",56.25,57.349998,56.049999,56.349998,2688409,50.150967
"0006.HK","2020-01-31",56.400002,56.849998,56,56.299999,2856518,50.106464
"0006.HK","2020-02-03",56.299999,56.75,55.349998,55.849998,2047679,49.705971
"0006.HK","2020-02-04",55.400002,55.799999,55.049999,55.200001,3022052,49.12748
"0006.HK","2020-02-05",55,55.450001,54.599998,55.450001,3600210,49.349976
"0006.HK","2020-02-06",56.5,56.950001,55.549999,56.950001,3424767,50.684959
"0006.HK","2020-02-07",56.150002,57,56.099998,56.650002,1579296,50.417965
"0006.HK","2020-02-10",55.849998,56.75,55.849998,56.299999,1223801,50.106464
"0006.HK","2020-02-11",56.900002,56.900002,56.400002,56.75,2019497,50.506962
"0006.HK","2020-02-12",56.5,57.150002,56.5,57.049999,2123775,50.77396
"0006.HK","2020-02-13",56.650002,57.099998,56.549999,57,1703111,50.729462
"0006.HK","2020-02-14",57.150002,57.5,56.849998,57,1750990,50.729462
"0006.HK","2020-02-17",57.299999,57.299999,56.849998,57.200001,1467470,50.907459
"0006.HK","2020-02-18",56.950001,57.5,56.049999,56.299999,1565232,50.106464
"0006.HK","2020-02-19",56.299999,56.75,56.049999,56.299999,1710445,50.106464
"0006.HK","2020-02-20",56.700001,56.700001,56.049999,56.549999,1779513,50.328964
"0006.HK","2020-02-21",56.450001,56.599998,56.200001,56.400002,1758984,50.195465
"0006.HK","2020-02-24",56.799999,57.349998,56.400002,57.349998,3484445,51.040955
"0006.HK","2020-02-25",56.799999,57.049999,56.200001,56.400002,2215485,50.195465
"0006.HK","2020-02-26",55.900002,56.400002,55.599998,55.950001,2144694,49.794971
"0006.HK","2020-02-27",55.5,55.900002,54.799999,55.849998,3105379,49.705971
"0006.HK","2020-02-28",55,56.349998,54.900002,55.5,4629461,49.39447
"0006.HK","2020-03-02",55,55.299999,54.599998,54.75,3081769,48.726982
"0006.HK","2020-03-03",55.900002,55.900002,54.900002,55.150002,2745430,49.082981
"0006.HK","2020-03-04",55.200001,55.5,55.049999,55.299999,2072107,49.216473
"0006.HK","2020-03-05",55.400002,56.799999,55.400002,56.599998,3616222,50.373466
"0006.HK","2020-03-06",56.900002,56.900002,55.950001,56.150002,3077236,49.972969
"0006.HK","2020-03-09",54.900002,55.799999,54.849998,55.25,2559260,49.171974
"0006.HK","2020-03-10",54.950001,56.799999,54.950001,56.549999,4849253,50.328964
"0006.HK","2020-03-11",56.349998,57.099998,56.299999,57,4361999,50.729462
"0006.HK","2020-03-12",55.75,56,54.700001,55.299999,3137301,49.216473
"0006.HK","2020-03-13",52.700001,53.099998,51.799999,52.299999,9819649,46.546501
"0006.HK","2020-03-16",51.950001,52.75,50.900002,51.099998,6844230,45.478516
"0006.HK","2020-03-17",51.650002,51.950001,50.5,50.5,9823051,44.944523
"0006.HK","2020-03-18",52,52,50,50.5,7542036,44.944523
"0006.HK","2020-03-19",50.349998,50.599998,45.700001,45.700001,10362224,40.672569
"0006.HK","2020-03-20",45.650002,46.25,44.700001,44.799999,14396324,39.871574
"0006.HK","2020-03-23",42.799999,44,41.599998,41.849998,7057506,37.246105
"0006.HK","2020-03-24",42.650002,44.450001,42.5,44.099998,6153012,39.248585
"0006.HK","2020-03-25",46.599998,46.599998,44.5,45.700001,6154750,40.672569
"0006.HK","2020-03-26",46.5,46.5,45.200001,45.549999,5318208,40.539066
"0006.HK","2020-03-27",45.950001,46.5,45.150002,46.25,4590410,41.16206
"0006.HK","2020-03-30",45.5,46.25,45.200001,45.599998,3760926,40.583569
"0006.HK","2020-03-31",46.5,46.799999,46.049999,46.349998,5523184,41.25106
"0006.HK","2020-04-01",45.599998,46.75,45.599998,45.900002,3929137,40.850567
"0006.HK","2020-04-02",46.650002,46.650002,45.5,45.950001,3099635,40.895065
"0006.HK","2020-04-03",46.400002,47.5,45.75,47.25,4899314,42.052055
"0006.HK","2020-04-06",47.400002,49.549999,47.299999,49.25,4978650,43.832031
"0006.HK","2020-04-07",49.25,50.450001,49.099998,50.400002,5105675,44.855526
"0006.HK","2020-04-08",50.400002,50.650002,49.400002,49.75,4881340,44.277031
"0006.HK","2020-04-09",50.099998,50.599998,50.049999,50.5,4738330,44.944523
"0006.HK","2020-04-14",50.200001,52.150002,50.200001,52.049999,4793472,46.324009
"0006.HK","2020-04-15",52.400002,52.75,51.549999,51.849998,2968227,46.146011
"0006.HK","2020-04-16",51.5,51.849998,50.450001,51.25,2750237,45.612015
"0006.HK","2020-04-17",51.549999,51.950001,51.099998,51.299999,1833203,45.656513
"0006.HK","2020-04-20",51.400002,51.700001,50.700001,51.349998,1865335,45.701012
"0006.HK","2020-04-21",50.75,51.299999,50.200001,50.5,3788718,44.944523
"0006.HK","2020-04-22",50,51.25,50,51.25,2691780,45.612015
"0006.HK","2020-04-23",51.5,52.049999,51.400002,51.950001,3600144,46.235008
"0006.HK","2020-04-24",51.5,51.799999,51,51.349998,1989754,45.701012
"0006.HK","2020-04-27",51,51.900002,51,51.700001,4200817,46.012508
"0006.HK","2020-04-28",52,52,51.5,51.799999,3852688,46.101509
"0006.HK","2020-04-29",52,52.099998,51.400002,51.849998,4135865,46.146011
"0006.HK","2020-05-04",50.200001,50.799999,50.200001,50.450001,4248604,44.900024
"0006.HK","2020-05-05",50.5,51,50.450001,50.599998,4004693,45.03352
"0006.HK","2020-05-06",50.599998,51.299999,50.599998,51,4259282,45.389519
"0006.HK","2020-05-07",50.200001,50.450001,50,50.099998,5615181,44.588524
"0006.HK","2020-05-08",50.200001,50.400002,50.049999,50.400002,2146290,44.855526
"0006.HK","2020-05-11",50.599998,51.049999,50.450001,50.549999,3375364,44.989021
"0006.HK","2020-05-12",50.400002,50.700001,50.049999,50.400002,2811901,44.855526
"0006.HK","2020-05-13",50.099998,50.75,49.849998,50.599998,3677200,45.03352
"0006.HK","2020-05-14",50.150002,50.599998,49.900002,50.150002,3617265,44.633026
"0006.HK","2020-05-15",50.349998,50.700001,50.150002,50.450001,3203414,44.900024
"0006.HK","2020-05-18",48.349998,48.400002,47.650002,47.650002,3098968,44.186001
"0006.HK","2020-05-19",47.799999,48.450001,47.549999,47.900002,3213742,44.417828
"0006.HK","2020-05-20",47.950001,48.099998,47.650002,48,1870675,44.510551
"0006.HK","2020-05-21",47.799999,47.950001,47.099998,47.099998,3068869,43.675976
"0006.HK","2020-05-22",46.5,46.900002,43.950001,44.25,6817867,41.033165
"0006.HK","2020-05-25",43.599998,43.900002,43,43.599998,4120619,40.43042
"0006.HK","2020-05-26",43.900002,44.799999,43.799999,44.349998,2831513,41.1259
"0006.HK","2020-05-27",44.450001,44.700001,42.5,42.950001,5800873,39.827675
"0006.HK","2020-05-28",42.349998,43.299999,42.299999,43,4605604,39.874039
"0006.HK","2020-05-29",42,43.650002,42,43.150002,6280065,40.013134
"0006.HK","2020-06-01",44.5,45.200001,44.099998,44.5,4870929,41.264992
"0006.HK","2020-06-02",44.5,44.900002,44,44.5,2602205,41.264992
"0006.HK","2020-06-03",44.75,44.799999,43.700001,44.049999,5211920,40.847706
"0006.HK","2020-06-04",44.200001,44.5,43.5,43.799999,4601240,40.615879
"0006.HK","2020-06-05",43.799999,44.900002,43.5,44.599998,5654391,41.357719
"0006.HK","2020-06-08",45,45.200001,44.349998,44.700001,2272310,41.450455
"0006.HK","2020-06-09",44.599998,45.599998,44.5,45.400002,3842807,42.099564
"0006.HK","2020-06-10",46,46,44.799999,44.799999,4532374,41.543182
"0006.HK","2020-06-11",45,45,44.200001,44.599998,3299692,41.357719
"0006.HK","2020-06-12",43.799999,44.299999,43.549999,44.299999,3141879,41.079533
"0006.HK","2020-06-15",43.599998,44.25,43.25,43.25,3917473,40.105862
"0006.HK","2020-06-16",43.849998,44.099998,43.549999,43.799999,3666056,40.615879
"0006.HK","2020-06-17",43.799999,44.5,43.650002,43.75,3150314,40.569511
"0006.HK","2020-06-18",43.849998,44.25,43.599998,44.099998,1911459,40.894073
"0006.HK","2020-06-19",43.799999,44.200001,43.650002,44.099998,5363699,40.894073
"0006.HK","2020-06-22",43.849998,44.099998,43.349998,43.549999,2504009,40.384052
"0006.HK","2020-06-23",43.900002,43.900002,43.099998,43.849998,3040016,40.662247
"0006.HK","2020-06-24",44,44.049999,43.200001,43.400002,2928253,40.244961
"0006.HK","2020-06-26",43.200001,43.5,43.049999,43.349998,1706544,40.198593
"0006.HK","2020-06-29",43.349998,43.349998,42.75,42.799999,2777857,39.688576
"0006.HK","2020-06-30",43,43.349998,42.150002,42.150002,5385793,39.085831
"0006.HK","2020-07-02",42.349998,43.75,42.349998,43.75,4930341,40.569511
"0006.HK","2020-07-03",44.200001,44.200001,43.349998,43.650002,2216768,40.476788
"0006.HK","2020-07-06",44.299999,44.549999,43.849998,44.450001,3263706,41.218628
"0006.HK","2020-07-07",44.599998,44.599998,43.599998,43.900002,2718927,40.708614
"0006.HK","2020-07-08",44.099998,44.349998,43.200001,43.75,2773680,40.569511
"0006.HK","2020-07-09",44,44,43.400002,43.5,3336951,40.337688
"0006.HK","2020-07-10",43.200001,43.75,42.950001,43.150002,3022906,40.013134
"0006.HK","2020-07-13",43.400002,43.450001,42.799999,43,3226080,39.874039
"0006.HK","2020-07-14",42.75,43.150002,42.5,43,3360675,39.874039
"0006.HK","2020-07-15",44,44,42.5,42.799999,2419061,39.688576
"0006.HK","2020-07-16",42.599998,42.900002,42.450001,42.650002,2332415,39.549484
"0006.HK","2020-07-17",42.75,43.049999,42.5,42.650002,1063948,39.549484
"0006.HK","2020-07-20",42.450001,42.849998,42.299999,42.400002,2256618,39.317657
"0006.HK","2020-07-21",42.400002,42.950001,42.400002,42.700001,1457839,39.595848
"0006.HK","2020-07-22",42.650002,43.200001,42.349998,42.349998,1585046,39.271286
"0006.HK","2020-07-23",42.400002,42.650002,42.200001,42.25,1971899,39.178562
"0006.HK","2020-07-24",42.450001,42.5,42.049999,42.349998,2092826,39.271286
"0006.HK","2020-07-27",42.5,43.299999,42.349998,42.950001,1931202,39.827675
"0006.HK","2020-07-28",43.150002,43.400002,42.599998,43,1890234,39.874039
"0006.HK","2020-07-29",43.200001,43.200001,42.650002,42.650002,1268716,39.549484
"0006.HK","2020-07-30",42.599998,43.400002,42.5,42.700001,2882179,39.595848
"0006.HK","2020-07-31",42.75,43.150002,42.700001,43.150002,2442977,40.013134
"0006.HK","2020-08-03",43.200001,43.400002,42.549999,43.099998,2052957,39.966766
"0006.HK","2020-08-04",43.099998,43.799999,43.099998,43.549999,2434071,40.384052
"0006.HK","2020-08-05",43.950001,43.950001,43.099998,43.450001,1866936,40.291328
"0006.HK","2020-08-06",43.5,43.700001,42.25,42.799999,4400948,39.688576
"0006.HK","2020-08-07",42.5,42.950001,42.5,42.700001,2528833,39.595848
"0006.HK","2020-08-10",42.700001,42.950001,42.549999,42.849998,2006132,39.73494
"0006.HK","2020-08-11",43.099998,43.25,42.700001,43.150002,3835987,40.013134
"0006.HK","2020-08-12",42.900002,43.950001,42.900002,43.900002,2929196,40.708614
"0006.HK","2020-08-13",43.75,44.099998,43.5,43.799999,1915337,40.615879
"0006.HK","2020-08-14",43.799999,44.349998,43.799999,44.349998,3269750,41.1259
"0006.HK","2020-08-17",44.400002,44.950001,44.400002,44.75,3444561,41.496822
"0006.HK","2020-08-18",44.900002,45,44,44.25,2792240,41.033165
"0006.HK","2020-08-19",44.900002,45,44.049999,44.349998,1676831,41.1259
"0006.HK","2020-08-20",44.349998,44.349998,43.5,43.650002,2378299,40.476788
"0006.HK","2020-08-21",43.599998,44.049999,43.5,43.799999,1875367,40.615879
"0006.HK","2020-08-24",44.200001,44.700001,44.150002,44.200001,1426486,40.986801
"0006.HK","2020-08-25",44.200001,44.650002,44.049999,44.650002,1709545,41.404087
"0006.HK","2020-08-26",44.400002,44.599998,44,44.099998,1867180,40.894073
"0006.HK","2020-08-27",44.049999,44.400002,43.849998,44.150002,1675575,40.940434
"0006.HK","2020-08-28",44.299999,44.599998,43.950001,44.400002,1943772,41.17226
"0006.HK","2020-08-31",44.599998,45.150002,44.400002,44.400002,3392857,41.17226
"0006.HK","2020-09-01",44.5,44.5,43.950001,44.200001,2305377,40.986801
"0006.HK","2020-09-02",44.299999,44.349998,43.400002,44.049999,3872025,40.847706
"0006.HK","2020-09-03",42.900002,43.25,42.650002,42.75,3267607,40.347492
"0006.HK","2020-09-04",42.5,42.75,42.049999,42.650002,5008185,40.253113
"0006.HK","2020-09-07",42.700001,42.799999,42,42.200001,3458424,39.8284
"0006.HK","2020-09-08",42.150002,42.299999,41.799999,42.200001,2412239,39.8284
"0006.HK","2020-09-09",41.799999,42.25,41.700001,42.25,2186437,39.875591
"0006.HK","2020-09-10",42.150002,42.150002,41.650002,41.75,2383865,39.40369
"0006.HK","2020-09-11",41.549999,42,41.549999,41.75,1821792,39.40369
"0006.HK","2020-09-14",41.849998,42,41.549999,41.700001,1263638,39.356499
"0006.HK","2020-09-15",41.599998,41.900002,41.5,41.849998,3250460,39.49807
"0006.HK","2020-09-16",41.900002,42.099998,41.549999,42,3475387,39.639641
"0006.HK","2020-09-17",42,42.200001,41.599998,42.049999,2199207,39.686832
"0006.HK","2020-09-18",42.049999,42.049999,41.650002,41.900002,3252849,39.545261
"0006.HK","2020-09-21",42.099998,42.099998,41.549999,41.75,2616805,39.40369
"0006.HK","2020-09-22",41.549999,41.75,41.5,41.599998,2511449,39.262119
"0006.HK","2020-09-23",41.5,41.950001,41.5,41.849998,2386314,39.49807
"0006.HK","2020-09-24",41.599998,41.799999,41.349998,41.599998,2928520,39.262119
"0006.HK","2020-09-25",41.599998,41.75,41.349998,41.549999,2224649,39.214931
