"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0003.HK","2000-01-04",3.049029,3.049029,2.991228,3.020128,7421166,1.80947
"0003.HK","2000-01-05",2.947876,2.976777,2.875625,2.933426,28534185,1.757524
"0003.HK","2000-01-06",2.947876,2.991228,2.890075,2.918976,33636225,1.748866
"0003.HK","2000-01-07",2.947876,3.063479,2.947876,3.063479,33455465,1.835443
"0003.HK","2000-01-10",3.09238,3.121281,3.063479,3.09238,23902663,1.852759
"0003.HK","2000-01-11",3.09238,3.150182,2.962327,3.005678,16823723,1.800812
"0003.HK","2000-01-12",2.976777,2.991228,2.933426,2.962327,29054985,1.774839
"0003.HK","2000-01-13",2.962327,2.991228,2.933426,2.947876,17541372,1.766181
"0003.HK","2000-01-14",3.005678,3.09238,2.962327,3.049029,34178028,1.826786
"0003.HK","2000-01-17",3.063479,3.07793,2.976777,3.020128,13652321,1.80947
"0003.HK","2000-01-18",3.005678,3.020128,2.962327,3.005678,15731751,1.800812
"0003.HK","2000-01-19",2.976777,2.991228,2.933426,2.933426,28925795,1.757524
"0003.HK","2000-01-20",2.933426,2.991228,2.933426,2.976777,17623920,1.783497
"0003.HK","2000-01-21",2.962327,2.962327,2.947876,2.947876,16480310,1.766181
"0003.HK","2000-01-24",2.976777,2.976777,2.918976,2.933426,21108947,1.757524
"0003.HK","2000-01-25",2.890075,2.933426,2.890075,2.918976,17938867,1.748866
"0003.HK","2000-01-26",2.962327,2.962327,2.918976,2.947876,8612692,1.766181
"0003.HK","2000-01-27",2.947876,2.976777,2.918976,2.933426,12209324,1.757524
"0003.HK","2000-01-28",2.947876,2.947876,2.904525,2.904525,27083178,1.740208
"0003.HK","2000-01-31",2.890075,2.918976,2.875625,2.875625,33814726,1.722893
"0003.HK","2000-02-01",2.904525,2.904525,2.861174,2.890075,15654169,1.73155
"0003.HK","2000-02-02",2.890075,2.991228,2.890075,2.918976,14728110,1.748866
"0003.HK","2000-02-03",2.933426,2.962327,2.890075,2.904525,14644472,1.740208
"0003.HK","2000-02-04",2.904525,2.904525,2.904525,2.904525,0,1.740208
"0003.HK","2000-02-07",2.904525,2.904525,2.904525,2.904525,0,1.740208
"0003.HK","2000-02-08",2.904525,2.904525,2.803373,2.832273,20661630,1.696919
"0003.HK","2000-02-09",2.803373,2.861174,2.788922,2.817823,26741447,1.688261
"0003.HK","2000-02-10",2.817823,2.846724,2.803373,2.846724,17135950,1.705577
"0003.HK","2000-02-11",2.832273,2.832273,2.71667,2.774472,26647584,1.662288
"0003.HK","2000-02-14",2.760022,2.788922,2.514365,2.543266,60828764,1.523764
"0003.HK","2000-02-15",2.543266,2.731121,2.543266,2.601067,64155709,1.558395
"0003.HK","2000-02-16",2.658869,2.803373,2.629968,2.774472,30811652,1.662288
"0003.HK","2000-02-17",2.803373,2.817823,2.731121,2.788922,20852386,1.670946
"0003.HK","2000-02-18",2.788922,2.788922,2.658869,2.68777,18995192,1.610342
"0003.HK","2000-02-21",2.68777,2.71667,2.658869,2.68777,14868698,1.610342
"0003.HK","2000-02-22",2.70222,2.70222,2.629968,2.68777,17643913,1.610342
"0003.HK","2000-02-23",2.673319,2.71667,2.673319,2.68777,11668896,1.610342
"0003.HK","2000-02-24",2.68777,2.803373,2.673319,2.731121,10767023,1.636315
