"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0002.HK","2020-12-30",71.699997,72.449997,71.5,72.449997,3396159,69.55822
"0002.HK","2020-12-31",71.949997,71.949997,71.949997,71.949997,0,69.078178
"0002.HK","2021-01-04",71.949997,73.650002,71.800003,73.050003,4118523,70.134285
"0002.HK","2021-01-05",73,73.449997,72.699997,73.449997,3280528,70.518311
"0002.HK","2021-01-06",73.449997,73.449997,72.5,72.949997,2263965,70.038261
"0002.HK","2021-01-07",72.949997,73,72,72.25,2813010,69.366211
"0002.HK","2021-01-08",72.349998,72.699997,71.75,72.699997,3271381,69.798241
"0002.HK","2021-01-11",72.900002,72.900002,72.150002,72.300003,1988339,69.414215
"0002.HK","2021-01-12",72.150002,72.650002,72,72.25,3288466,69.366211
"0002.HK","2021-01-13",71.800003,72.400002,71.400002,72.150002,3280401,69.270203
"0002.HK","2021-01-14",72.150002,72.650002,71.900002,72.599998,2001708,69.702232
"0002.HK","2021-01-15",72.699997,72.900002,71.800003,71.800003,3334220,68.934174
"0002.HK","2021-01-18",72,72.349998,71.5,71.75,2730279,68.886162
"0002.HK","2021-01-19",71.75,72.949997,71.5,72.5,4487449,69.606232
"0002.HK","2021-01-20",72.150002,72.75,72.150002,72.699997,2500936,69.798241
"0002.HK","2021-01-21",73,73.300003,72.800003,73.300003,3992732,70.374298
"0002.HK","2021-01-22",73.300003,73.5,72.650002,72.699997,3133406,69.798241
"0002.HK","2021-01-25",72.699997,72.949997,71.75,72.099998,3456490,69.222191
"0002.HK","2021-01-26",72.099998,72.599998,71.949997,72.5,3300453,69.606232
"0002.HK","2021-01-27",73.25,74.25,72.699997,73.699997,5975076,70.758331
"0002.HK","2021-01-28",73.949997,73.949997,72.900002,73.5,4073213,70.566315
"0002.HK","2021-01-29",73.349998,73.400002,72.099998,72.699997,6345662,69.798241
