"SecID","PriceDate","OPEN","HIGH","LOW","CLOSE","VOLUME","ADJUSTED"
"0043.HK","2020-12-30",0.73,0.74,0.72,0.74,4362000,0.669042
"0043.HK","2020-12-31",0.73,0.73,0.73,0.73,0,0.660001
"0043.HK","2021-01-04",0.74,0.74,0.72,0.74,4618000,0.669042
"0043.HK","2021-01-05",0.73,0.74,0.71,0.73,20868000,0.660001
"0043.HK","2021-01-06",0.73,0.77,0.72,0.76,14946000,0.687124
"0043.HK","2021-01-07",0.76,0.76,0.73,0.73,7146000,0.660001
"0043.HK","2021-01-08",0.74,0.74,0.72,0.73,4932000,0.660001
"0043.HK","2021-01-11",0.73,0.75,0.72,0.75,5490000,0.678083
"0043.HK","2021-01-12",0.75,0.75,0.73,0.73,3194000,0.660001
"0043.HK","2021-01-13",0.74,0.74,0.72,0.73,6926000,0.660001
"0043.HK","2021-01-14",0.73,0.73,0.72,0.73,4050000,0.660001
"0043.HK","2021-01-15",0.73,0.73,0.72,0.73,3240000,0.660001
"0043.HK","2021-01-18",0.73,0.75,0.72,0.73,10383000,0.660001
"0043.HK","2021-01-19",0.73,0.73,0.71,0.73,17326000,0.660001
"0043.HK","2021-01-20",0.73,0.73,0.72,0.73,5946000,0.660001
"0043.HK","2021-01-21",0.72,0.76,0.72,0.76,13970000,0.687124
"0043.HK","2021-01-22",0.76,0.76,0.74,0.75,9420000,0.678083
"0043.HK","2021-01-25",0.74,0.75,0.73,0.73,10110000,0.660001
"0043.HK","2021-01-26",0.74,0.76,0.73,0.74,8544000,0.669042
"0043.HK","2021-01-27",0.75,0.75,0.73,0.74,6484000,0.669042
"0043.HK","2021-01-28",0.74,0.76,0.74,0.76,9525300,0.687124
"0043.HK","2021-01-29",0.76,0.81,0.76,0.8,43852000,0.723289
